Name/ID,Vertical,Industry,EmployeeQuantityGrowthRate,SalesTurnoverGrowthRate,PriorYearEmployees,PriorYearRevenue,SalesVolume,SmallBusiness,Delinquency  Rate
84333,Consulting / Other Professional Services,Professional Services,0,0,0,0,640715.7189,N,0
84540,Finance,Finance,0,0.025641,4,512522.1114,525663.704,Y,Low Risk
84580,Federal Government,Government,0,0,8,604513.2596,604513.2596,Y,High Risk
84804,Utilities,Energy & Manufacturing,1.162011,0.230762,716,503927509.8,620214834.4,N,Low Risk
84892,Retail,Other Enterprise,0,-0.49251,240,26546017.05,13471831.62,N,Low Risk
85019,Consulting / Other Professional Services,Professional Services,0,0,99,0,0,N,M
85231,VOIP/VSP,Telecommunications,0,0,0,0,157185.2749,N,Low Risk
85354,Finance,Finance,0.014778,0.083814,10150,5894565427,6388613088,N,Low Risk
85505,Internet Content & Software,Media & Content,0,0.014925,8,880486.7042,893628.2968,Y,Low Risk
85518,Cloud Service Provider,Data Center & Cloud Services,0,0.812409,15,2234070.742,4049050.839,Y,Low Risk
85814,Utilities,Energy & Manufacturing,0,0.093048,2311,2457477816,2686141527,N,Low Risk
85883,State/Local Government,Government,0,0,620,0,0,N,Low Risk
86058,Regional Carrier/ISP,Telecommunications,0,0,2,131415.926,131415.926,Y,0
86168,Retail,Other Enterprise,0,0,0,0,946194.6672,Y,Low Risk
86328,Manufacturing,Energy & Manufacturing,0,0,0,0,0,N,Low Risk
86379,Media,Media & Content,0,1.783353,152,33379645.2,92907344.55,N,Low Risk
86513,Consulting / Other Professional Services,Professional Services,0,0,0,0,0,N,0
86707,Consulting / Other Professional Services,Professional Services,0,-0.021277,6,617654.8522,604513.2596,Y,High Risk
86777,Higher Education,Research & Education,0,-0.011959,1200,0,487814603.2,N,Low Risk
86980,Legal,Professional Services,0,2.183963,350,22472123.35,71550419.38,N,Low Risk
87219,Media,Media & Content,0,0.053203,2200,3325886083,3502833685,N,Low Risk
87361,Internet Content & Software,Media & Content,0,0.052632,3,249690.2594,262831.852,Y,High Risk
87381,Finance,Finance,0,-0.021795,165,29305751.5,28667043.81,N,Low Risk
87427,Real Estate / Construction,Other Enterprise,0,8.035386,300,34825220.39,314659304.8,Y,Low Risk
87495,Finance,Finance,0,0.641304,75,9987610.376,16392709.59,Y,Low Risk
87535,Higher Education,Research & Education,0,0,0,0,0,N,Low Risk
87619,Reseller,Telecommunications,1.195122,-0.567965,82,12615928.9,5450521.526,N,Low Risk
87634,Colo/Hosting,Data Center & Cloud Services,0,0.181818,2,144557.5186,170840.7038,Y,Low Risk
87724,Consulting / Other Professional Services,Professional Services,0,0,25,7737857.772,7737857.772,Y,Low Risk
87761,Engineering,Professional Services,0,0.916665,900,116040262.7,222410252.9,N,Low Risk
87892,K-12 Education,Research & Education,0,0.178384,175,25805573.73,30408877.81,N,Low Risk
87962,Finance,Finance,0,0,5,394247.778,394247.778,Y,High Risk
88115,Colo/Hosting,Data Center & Cloud Services,0,0,8,2628318.52,2628318.52,Y,Low Risk
88176,Consulting / Other Professional Services,Professional Services,0,0,8,1169601.741,1169601.741,Y,0
88625,Consulting / Other Professional Services,Professional Services,0,0.024268,150,20500884.46,20998404.13,N,M
88726,Consulting / Other Professional Services,Professional Services,0,0,15,2234070.742,2234070.742,Y,Low Risk
89020,Consulting / Other Professional Services,Professional Services,0,-0.391036,50,8542035.19,5201790.603,Y,Low Risk
89194,Finance,Finance,0,0.025641,10,1025044.223,1051327.408,Y,Low Risk
89553,Colo/Hosting,Data Center & Cloud Services,0,0,5,735929.1856,735929.1856,Y,High Risk
89692,Oil & Gas,Energy & Manufacturing,0,0,0,0,0,0,M
89926,Consulting / Other Professional Services,Professional Services,0,0,0,0,0,N,Low Risk
90226,Consulting / Other Professional Services,Professional Services,0,-0.029412,3,446814.1484,433672.5558,Y,High Risk
90227,Internet Content & Software,Media & Content,0,0.888806,110,27728760.39,52374236.37,N,Low Risk
90229,Reseller,Telecommunications,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
90274,Regional Carrier/ISP,Telecommunications,0,0,0,0,711033.7526,N,Low Risk
90328,Consulting / Other Professional Services,Professional Services,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
90401,Cloud Service Provider,Data Center & Cloud Services,0,0,0,0,0,N,M
90410,Engineering,Professional Services,0,0.042572,1,51517036.57,53710206.73,N,Low Risk
90517,Manufacturing,Energy & Manufacturing,0,0,0,0,21026548160,N,Low Risk
90659,,,0,0,18,1314159.26,1314159.26,Y,Low Risk
90834,Retail,Other Enterprise,0,0,0,0,60451.32596,Y,Low Risk
91174,Consulting / Other Professional Services,Professional Services,3.333333,2.418413,3,210265.4816,718774.1506,N,Low Risk
91196,Finance,Finance,0,0.020619,15,1274734.482,1301017.667,Y,Low Risk
91397,,,0,12.701054,300,20895132.23,286285333,Y,Low Risk
91480,Consulting / Other Professional Services,Professional Services,0,0,2,157699.1112,157699.1112,Y,Low Risk
91520,State/Local Government,Government,0,0,0,0,0,N,High Risk
91615,Oil & Gas,Energy & Manufacturing,0,0,1,144557.5186,144557.5186,Y,M
91838,Regional Carrier/ISP,Telecommunications,0,0,8,1314157.946,1314157.946,Y,0
91949,PTT,Telecommunications,0,1.373116,40,2365486.668,5613573.208,N,Low Risk
92157,Healthcare,Healthcare,0,0.012742,4500,127736280.1,129363918.9,N,M
92288,Media,Media & Content,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
92307,Consulting / Other Professional Services,Professional Services,0,0,0,0,636329.0553,N,0
92371,Internet Content & Software,Media & Content,0,-0.292205,349,210437636.5,148946810.5,N,M
92534,Consulting / Other Professional Services,Professional Services,0,0.066667,2,197123.889,210265.4816,Y,M
93033,Internet Content & Software,Media & Content,0,0,0,0,0,0,Low Risk
93325,Finance,Finance,0,2.062889,450,48229644.84,147722056.2,N,Low Risk
93392,Reseller,Telecommunications,0,-0.288225,72,9593362.598,6828318.949,N,Low Risk
93416,Consulting / Other Professional Services,Professional Services,0,-0.44,25,3285398.15,1839822.964,Y,Low Risk
93566,Manufacturing,Energy & Manufacturing,0,0,68,0,65571553.27,Y,Low Risk
93621,Higher Education,Research & Education,0,0,0,0,0,N,Low Risk
93699,Colo/Hosting,Data Center & Cloud Services,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
93724,Internet Content & Software,Media & Content,0,3.176281,15,1971238.89,8232448.18,Y,Low Risk
93982,Internet Content & Software,Media & Content,0,0.145833,2,126159.289,144557.5186,Y,High Risk
93987,Retail,Other Enterprise,0,0,2,131415.926,131415.926,Y,Low Risk
94038,Colo/Hosting,Data Center & Cloud Services,0,1.30347,120,21815043.72,50250292.18,Y,Low Risk
94222,Finance,Finance,0,0,8,0,949021.4238,Y,Low Risk
94230,Utilities,Energy & Manufacturing,0,5.222288,548,87917254.49,547046491.8,N,Low Risk
94284,RLEC,Telecommunications,0,0.517638,26,4730973.336,7179905.175,Y,Low Risk
94339,Finance,Finance,0,-0.661868,896,67153538.19,22706766.48,N,M
94374,Regional Carrier/ISP,Telecommunications,0,0,3,1117035.371,1117035.371,Y,High Risk
94477,Reseller,Telecommunications,0,0,800,0,0,0,#N/A
94504,Reseller,Telecommunications,283,1268.949952,1,55194.68892,70094492.57,Y,M
94524,Legal,Professional Services,0,1.464482,2200,242856631.2,598515846.8,N,Low Risk
94578,Retail,Other Enterprise,0,0.295509,10,1182743.334,1532254.502,Y,Low Risk
94579,National Carrier/ISP,Telecommunications,0,0.017857,1,73592.91856,74907.07782,Y,Low Risk
94725,Manufacturing,Energy & Manufacturing,0,-0.010526,1,124845.1297,123530.9704,Y,Low Risk
94931,Finance,Finance,0,0,0,0,591440.0033,N,Low Risk
94966,Commercial Systems Integrator,Professional Services,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
95006,Colo/Hosting,Data Center & Cloud Services,0,0,0,0,0,N,0
95021,,,0,0,22,1576991.112,1576991.112,Y,Low Risk
95125,Internet Content & Software,Media & Content,0,0,12,1314159.26,1314159.26,Y,Low Risk
95381,Regional Carrier/ISP,Telecommunications,0,0,0,0,499380.5188,N,Low Risk
95697,Consulting / Other Professional Services,Professional Services,0,0.02,1,65707.963,67022.12226,Y,M
95804,Non-Healthcare Insurance,Other Enterprise,0,0,2,197123.889,197123.889,Y,0
96051,Finance,Finance,0,0.263158,5,499380.5188,630796.4448,Y,Low Risk
96059,Finance,Finance,0,0,12,1090752.186,1090752.186,Y,Low Risk
96145,Regional Carrier/ISP,Telecommunications,0,0,0,0,144557.5186,Y,M
96238,Cloud Service Provider,Data Center & Cloud Services,0,0.016949,1,77535.39634,78849.5556,Y,Low Risk
96303,Consulting / Other Professional Services,Professional Services,0,0.466211,35,7884955.56,11561005.95,Y,Low Risk
96382,Regional Carrier/ISP,Telecommunications,0,0,0,0,0,N,0
96423,Finance,Finance,0,1.6,46,2628318.52,6833628.152,Y,High Risk
96775,Reseller,Telecommunications,0,0.839682,20,2365486.668,4351743.77,Y,Low Risk
96793,Internet Content & Software,Media & Content,0,0.81042,24,2365486.668,4282524.373,Y,Low Risk
96814,Consulting / Other Professional Services,Professional Services,0,1.105351,25,1576991.112,3320119.552,N,Low Risk
96815,Manufacturing,Energy & Manufacturing,0,0.1,356,59722009.62,65694210.32,N,Low Risk
96824,Media,Media & Content,0,0,0,0,0,0,Low Risk
97187,Internet Content & Software,Media & Content,0,0.090909,1,144557.5186,157699.1112,Y,Low Risk
97417,Internet Content & Software,Media & Content,0,0,0,0,442443.2547,N,Low Risk
97446,Consulting / Other Professional Services,Professional Services,0,0.041667,5,315398.2224,328539.815,Y,M
97652,Consulting / Other Professional Services,Professional Services,0,0,0,0,0,N,0
97656,Regional Carrier/ISP,Telecommunications,0,2.721105,12,1222168.112,4547816.332,Y,Low Risk
97805,Colo/Hosting,Data Center & Cloud Services,-0.5,-0.310345,2,114331.8556,78849.5556,Y,M
97906,Colo/Hosting,Data Center & Cloud Services,0,2.184443,41,6570796.3,20924324.97,Y,Low Risk
98082,Healthcare,Healthcare,0,0,3,36796.45928,36796.45928,Y,Low Risk
98124,Reseller,Telecommunications,0,0.078947,7,499380.5188,538805.2966,Y,High Risk
98127,Telecommunications Equipment Provider,Other Enterprise,0,0.733241,28,3153982.224,5466610.778,Y,Low Risk
98636,Internet Content & Software,Media & Content,0,0.634733,25,3285398.15,5370749.431,Y,Low Risk
98726,,,0,0,2,131415.926,131415.926,Y,0
98982,Media,Media & Content,0,-0.51106,105,12221681.12,5975664.823,Y,High Risk
99094,RLEC,Telecommunications,0,0,0,0,0,N,0
99236,Manufacturing,Energy & Manufacturing,0,-0.420064,200,40476105.21,23473560.01,N,Low Risk
99242,Internet Content & Software,Media & Content,0,0,1,144557.5186,144557.5186,Y,Low Risk
99267,Manufacturing,Energy & Manufacturing,1.5,16.535209,20,6439380.374,112915877.9,Y,Low Risk
99350,Internet Content & Software,Media & Content,0,3.404453,300,23523450.75,103607921.8,N,High Risk
99460,Regional Carrier/ISP,Telecommunications,0,0,0,0,0,N,High Risk
99678,Finance,Finance,0,1.07315,80,18135397.79,37597406.49,Y,Low Risk
99715,Finance,Finance,0,0.80684,50,4468141.484,8073218.073,N,Low Risk
99992,Pharmaceuticals,Healthcare,0,-0.112903,5,814778.7412,722787.593,Y,Low Risk
